0.0,0.0,0.0,0.0,0.0,904.0051582186388,708.7433112452462,0.0,696.445390202734,2360.5937840965394,539.5879114177282,3326.3610804582677
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204.15371068647372,77.69517171301916,0.0,0.0,0.0,54.307033666987,42.896948487079726,0.0,41.30757173491703,141.9280140871401,31.946992133338593,199.76485131647578
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405.5813151551804,153.37153204016224,0.0,0.0,0.0,0.0,84.87190684911597,0.0,82.65024710560536,281.6155343337785,64.4056665483906,397.50490669546826
693.8103192697968,262.7358129696811,0.0,0.0,0.0,184.75491044903578,0.0,0.0,142.59679095674358,482.1690749445629,109.83324202920743,679.1014637172354
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451.379653406498,550.2645613114161,0.0,0.0,0.0,386.2781300990511,302.95950667484044,0.0,0.0,0.0,230.8032167264184,1422.361713262158
1823.9012756705522,692.6985005955546,0.0,0.0,0.0,485.578221502052,381.31978536539395,0.0,0.0,1268.6396784110884,0.0,1787.9059845503946
2709.1737258114986,1027.2344213701665,0.0,0.0,0.0,721.0765460642352,566.2085413783235,0.0,0.0,1884.0539141268903,430.4229711449168,0.0
