0.0,794.0145100109827,0.0,892.0168242772858,0.0,292.26057495238354,1155.7793985303442,3241.632341911942,0.0,12313.296350317087,0.0,0.0,0.0
0.0,0.0,0.0,24.000000000000032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154.00000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,30.743102573844347,122.60679879563227,344.41170453750914,0.0,1308.2383940930163,0.0,0.0,0.0
109.0000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,28.960019609929027,81.53591100071888,0.0,309.50406938935254,0.0,0.0,0.0
1461.5033080236046,0.0,0.0,0.0,0.0,32.06148204838057,0.0,355.9151106806476,0.0,1351.5200992473706,0.0,0.0,0.0
6317.610734254791,0.0,0.0,0.0,0.0,138.57785015760595,548.8114155876096,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12758.000000000015,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2213.3030755269074,0.0,0.0,0.0,0.0,48.38543087869494,192.2372280336278,539.3893656128797,2686.6848999478952,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8297.297284176224,0.0,0.0,0.0,0.0,181.9712955978398,720.604329700961,2021.1394884212914,10069.09721670911,0.0,0.0,6341.890385394598,0.0
