0.0,0.0,0.0,0.0,0.0,0.0,0.0,2292.946086051022,0.0,5990.142419179342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181.99790526153066,3.998104287329517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.1623061277472,0.0,213.84083722538736
0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.01245474089035,0.0,590.996295684221
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369.6444081203599,8.089183923317812,0.021016386183062015,0.0,0.0,14.44502700986387,0.0,5617.617184089115,0.0,1464.3144329219328
1818.2993760690383,40.171765587402305,0.08153879334850682,0.0,0.0,70.77482812140278,6149.95794906406,0.0,0.0,10444.706014989139
0.0,0.0,0.0,0.0,0.0,0.0,0.0,11224.261968991244,0.0,0.0
5984.0583105490805,132.74094620195055,6.897444820468439,0.0,0.0,232.78014486873371,966.0420509359491,0.0,11233.000000000013,0.0
