0.0,0.0,0.0,235.2196992162249,0.0,7.307725807106338,0.0,0.0,0.0,864.1965277113899,1421.3827053221448,3223.8933419431337
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185.67245094857464,19.674627686325096,0.0,64.43773977396356,0.0,2.3198833982960747,0.0,0.0,0.0,236.60109996045503,389.1575608585565,883.1366373738286
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.7093606875025744,0.0,0.0,0.0,75.2174263155338,124.16804341723825,281.9051695797252
250.82028447231104,26.45694877573147,0.0,87.06773611050002,0.0,0.0,0.0,1068.9792528593277,0.0,320.16426111525044,526.3598536436693,1194.1516630232093
1266.710917231757,133.25426145162757,0.0,440.1369935943511,0.0,630.5099720400328,0.0,0.0,0.0,1616.1228380752864,2657.818417052596,6028.446600554346
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6051.777063239176,4000.2229367608215
1264.6491651525353,132.72490699750992,0.0,438.790508558843,0.0,629.1184849718118,0.0,0.0,13.384965626213138,1613.3319686930854,0.0,0.0
2990.282485645571,313.90345105325656,0.0,1038.3902652764282,0.0,1487.1050108105367,0.0,0.0,32.616654601394984,3813.522186408928,2263.1799462038794,0.0
