0.0,0.0,333.84976354509826,225.93724729944952,0.0,1713.239624169795,82.0910184358664,0.0,0.0,0.0,13250.850567385804,0.0,0.0,0.0,0.0
303.06373848172586,0.0,18.150236454904114,12.06275270055206,0.0,89.68365360068579,4.182468292778473,0.0,0.0,0.0,691.8549940019395,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8502269099872777,0.0,0.0,0.0,0.0,34.63411856294232,1.902826079834386,0.0,0.0,0.0,268.61220294125457,0.0,0.0,0.0,0.0
291.7495191436008,0.0,0.0,0.0,0.0,86.33551128261773,4.222731119740047,0.0,0.0,0.0,665.6902233519112,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.977790975504796,0.0,0.0,0.0,109.00000000000077,17.021890980874176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303.9230950698742,0.0,0.0,0.0,0.0,89.52593789083741,4.24922752925201,0.0,46.65006144982453,0.0,693.6495046036139,0.0,0.0,0.0,0.0
278.8973496045843,0.0,0.0,0.0,0.0,82.06464866776832,3.6922183878900166,0.0,0.0,0.0,636.3438585002247,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.9986492153646,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12001.582100759446,5065.00000000004,0.0
7158.353480513979,0.0,0.0,0.0,0.0,2113.1735442023855,101.54292806186147,0.0,1078.15085854682,629.7614037848942,0.0,0.0,0.0,0.0,0.0
173.46702104269684,0.0,0.0,0.0,0.0,51.198096668077945,2.458704627483607,0.0,26.13448254075506,15.238596215110261,0.0,0.0,0.0,0.0,12342.000000000051
3224.7177782581302,0.0,0.0,0.0,0.0,952.1229739740513,45.657877465295265,0.0,486.06459746261197,0.0,0.0,0.0,455.4178992406543,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
